key,data_str,decimals,precision,context_ref,element_name,unit,period_type,isTextBlock_flg,abstract_flg,period_start,period_end,instant_date,end_date_pv,instant_date_pv,scenario
jpcrp_cor:NumberOfEmployees,961,0,,Prior4YearInstant,NumberOfEmployees,pure,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:NumberOfEmployees,984,0,,Prior3YearInstant,NumberOfEmployees,pure,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:NumberOfEmployees,964,0,,Prior2YearInstant,NumberOfEmployees,pure,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:NumberOfEmployees,931,0,,Prior1YearInstant,NumberOfEmployees,pure,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:NumberOfEmployees,944,0,,CurrentYearInstant,NumberOfEmployees,pure,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,292,0,,Prior4YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,268,0,,Prior3YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,268,0,,Prior2YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,304,0,,Prior1YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,343,0,,CurrentYearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:OperatingRevenue1SummaryOfBusinessResults,3785710000,-3,,Prior4YearDuration_NonConsolidatedMember,OperatingRevenue1SummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:OperatingRevenue1SummaryOfBusinessResults,3346118000,-3,,Prior3YearDuration_NonConsolidatedMember,OperatingRevenue1SummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:OperatingRevenue1SummaryOfBusinessResults,4128831000,-3,,Prior2YearDuration_NonConsolidatedMember,OperatingRevenue1SummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:OperatingRevenue1SummaryOfBusinessResults,5105968000,-3,,Prior1YearDuration_NonConsolidatedMember,OperatingRevenue1SummaryOfBusinessResults,JPY,duration,0,0,2022-04-01,2023-04-01,,2023-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:OperatingRevenue1SummaryOfBusinessResults,6054362000,-3,,CurrentYearDuration_NonConsolidatedMember,OperatingRevenue1SummaryOfBusinessResults,JPY,duration,0,0,2023-04-01,2024-04-01,,2024-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,1158602000,-3,,Prior4YearDuration_NonConsolidatedMember,OrdinaryIncomeLossSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,702569000,-3,,Prior3YearDuration_NonConsolidatedMember,OrdinaryIncomeLossSummaryOfBusinessResults,JPY,duration,0,0,2020-04-01,2021-04-01,,2021-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
jpcrp_cor:OrdinaryIncomeLossSummaryOfBusinessResults,985931000,-3,,Prior2YearDuration_NonConsolidatedMember,OrdinaryIncomeLossSummaryOfBusinessResults,JPY,duration,0,0,2021-04-01,2022-04-01,,2022-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
